ID,Date,Element,Data_Value
GM000010147,2008-02-01,TMAX,69
GM000010147,2014-03-02,TMAX,76
GM000010147,2007-05-24,TMIN,80
GM000010147,2006-08-07,TMIN,130
GM000010147,2014-08-23,TMAX,176
GM000010147,2008-07-19,TMIN,133
GM000010147,2007-08-31,TMIN,123
GM000010147,2009-02-17,TMIN,-46
GM000010147,2013-05-28,TMIN,88
GM000010147,2011-01-25,TMIN,10
GM000010147,2008-07-19,TMAX,201
GM000010147,2011-01-25,TMAX,48
GM000010147,2014-08-23,TMIN,82
GM000010147,2008-10-31,TMAX,79
GM000010147,2009-02-17,TMAX,18
GM000010147,2007-05-24,TMAX,242
GM000010147,2008-10-31,TMIN,-2
GM000010147,2006-04-12,TMAX,97
GM000010147,2007-06-09,TMIN,155
GM000010147,2005-01-19,TMAX,45
GM000010147,2006-01-23,TMIN,-115
GM000010147,2006-01-23,TMAX,-59
GM000010147,2006-07-04,TMIN,143
GM000010147,2015-06-04,TMAX,207
GM000010147,2015-06-04,TMIN,48
GM000010147,2005-08-22,TMIN,152
GM000010147,2007-07-31,TMAX,175
GM000010147,2014-02-20,TMIN,31
GM000010147,2013-05-28,TMAX,183
GM000010147,2014-03-02,TMIN,13
GM000010147,2010-11-15,TMIN,34
GM000010147,2010-11-15,TMAX,134
GM000010147,2006-04-12,TMIN,37
GM000010147,2013-11-05,TMAX,102
GM000010147,2010-02-05,TMIN,6
GM000010147,2013-11-05,TMIN,53
GM000010147,2015-01-26,TMIN,23
GM000010147,2011-09-24,TMAX,197
GM000010147,2007-04-28,TMIN,83
GM000010147,2012-03-13,TMAX,102
GM000010147,2005-06-24,TMAX,299
GM000010147,2009-10-31,TMAX,75
GM000010147,2009-04-27,TMIN,114
GM000010147,2009-10-03,TMIN,80
GM000010147,2005-06-24,TMIN,171
GM000010147,2009-10-31,TMIN,11
GM000010147,2007-09-16,TMIN,90
GM000010147,2015-10-14,TMAX,70
GM000010147,2015-08-07,TMAX,239
GM000010147,2007-09-16,TMAX,202
GM000010147,2015-10-14,TMIN,46
GM000010147,2015-08-07,TMIN,154
GM000010147,2015-04-13,TMAX,107
GM000010147,2015-04-13,TMIN,23
GM000010147,2008-01-04,TMAX,-33
GM000010147,2008-01-04,TMIN,-55
GM000010147,2013-12-02,TMIN,-32
GM000010147,2013-12-02,TMAX,53
GM000010147,2005-09-01,TMAX,294
GM000010147,2015-01-26,TMAX,55
GM000010147,2007-08-31,TMAX,165
GM000010147,2009-10-03,TMAX,146
GM000010147,2007-12-13,TMAX,44
GM000010147,2012-03-13,TMIN,66
GM000010147,2006-06-08,TMIN,57
GM000010147,2009-04-27,TMAX,194
GM000010147,2007-12-13,TMIN,27
GM000010147,2006-06-08,TMAX,214
GM000010147,2011-09-24,TMIN,81
GM000010147,2005-09-01,TMIN,160
GM000010147,2005-10-14,TMIN,42
GM000010147,2006-09-22,TMAX,257
GM000010147,2006-09-22,TMIN,126
GM000010147,2012-09-12,TMIN,79
GM000010147,2015-02-25,TMIN,12
GM000010147,2011-03-11,TMAX,93
GM000010147,2015-03-01,TMIN,21
GM000010147,2015-02-25,TMAX,77
GM000010147,2010-12-05,TMAX,24
GM000010147,2010-04-10,TMIN,57
GM000010147,2015-03-01,TMAX,89
GM000010147,2006-01-15,TMAX,1
GM000010147,2006-11-11,TMAX,97
GM000010147,2006-11-11,TMIN,47
GM000010147,2010-04-10,TMAX,144
GM000010147,2010-03-24,TMAX,150
GM000010147,2012-04-07,TMAX,59
GM000010147,2015-07-20,TMIN,114
GM000010147,2010-12-05,TMIN,-12
GM000010147,2012-05-07,TMAX,84
GM000010147,2006-02-19,TMIN,3
GM000010147,2006-11-20,TMAX,80
GM000010147,2013-05-15,TMIN,106
GM000010147,2012-10-24,TMIN,90
GM000010147,2012-10-24,TMAX,124
GM000010147,2006-07-25,TMAX,291
GM000010147,2007-06-14,TMIN,137
GM000010147,2007-06-14,TMAX,229
GM000010147,2006-05-03,TMIN,78
GM000010147,2006-05-03,TMAX,237
GM000010147,2011-09-05,TMAX,202
GM000010147,2006-11-20,TMIN,10
GM000010147,2014-01-04,TMAX,77
GM000010147,2011-09-05,TMIN,127
GM000010147,2014-01-04,TMIN,48
GM000010147,2012-10-17,TMAX,136
GM000010147,2012-05-07,TMIN,15
GM000010147,2012-11-14,TMIN,33
GM000010147,2013-05-15,TMAX,245
GM000010147,2010-03-24,TMIN,25
GM000010147,2012-06-08,TMAX,219
GM000010147,2015-10-28,TMAX,117
GM000010147,2012-01-02,TMAX,125
GM000010147,2006-01-15,TMIN,-52
GM000010147,2006-07-30,TMAX,299
GM000010147,2006-07-30,TMIN,154
GM000010147,2009-09-25,TMAX,176
GM000010147,2010-09-27,TMAX,142
GM000010147,2005-11-09,TMAX,127
GM000010147,2014-08-10,TMAX,259
GM000010147,2008-12-25,TMIN,-9
GM000010147,2009-02-18,TMAX,5
GM000010147,2012-01-02,TMIN,36
GM000010147,2011-07-26,TMAX,226
GM000010147,2011-07-26,TMIN,122
GM000010147,2014-08-10,TMIN,136
GM000010147,2006-12-05,TMIN,87
GM000010147,2010-02-09,TMAX,-33
GM000010147,2015-10-08,TMIN,101
GM000010147,2013-07-28,TMAX,278
GM000010147,2011-03-11,TMIN,6
GM000010147,2015-07-20,TMAX,217
GM000010147,2006-12-05,TMAX,149
GM000010147,2010-09-27,TMIN,122
GM000010147,2012-11-14,TMAX,102
GM000010147,2012-10-19,TMAX,222
GM000010147,2012-10-19,TMIN,118
GM000010147,2006-02-19,TMAX,55
GM000010147,2009-01-30,TMIN,-40
GM000010147,2008-03-07,TMIN,65
GM000010147,2009-01-30,TMAX,10
GM000010147,2010-02-09,TMIN,-50
GM000010147,2008-03-07,TMAX,86
GM000010147,2012-10-17,TMIN,75
GM000010147,2013-07-28,TMIN,175
GM000010147,2015-08-27,TMIN,133
GM000010147,2015-08-27,TMAX,206
GM000010147,2006-07-09,TMAX,278
GM000010147,2008-11-20,TMAX,102
GM000010147,2007-11-23,TMAX,82
GM000010147,2007-11-23,TMIN,23
GM000010147,2014-10-16,TMAX,143
GM000010147,2015-01-29,TMAX,30
GM000010147,2006-12-28,TMIN,-4
GM000010147,2005-01-17,TMAX,68
GM000010147,2014-07-06,TMIN,166
GM000010147,2014-07-06,TMAX,287
GM000010147,2013-11-12,TMAX,77
GM000010147,2008-11-17,TMAX,86
GM000010147,2005-11-11,TMAX,126
GM000010147,2005-11-11,TMIN,95
GM000010147,2015-01-29,TMIN,9
GM000010147,2008-11-17,TMIN,-12
GM000010147,2009-02-20,TMAX,42
GM000010147,2008-11-20,TMIN,34
GM000010147,2015-05-05,TMAX,241
GM000010147,2014-06-21,TMIN,113
GM000010147,2007-03-05,TMAX,115
GM000010147,2007-04-28,TMAX,235
GM000010147,2007-03-05,TMIN,42
GM000010147,2015-12-11,TMAX,76
GM000010147,2008-10-05,TMIN,82
GM000010147,2011-03-26,TMIN,-15
GM000010147,2011-03-26,TMAX,80
GM000010147,2010-06-06,TMAX,264
GM000010147,2010-06-06,TMIN,74
GM000010147,2015-05-05,TMIN,88
GM000010147,2009-02-20,TMIN,6
GM000010147,2010-11-07,TMAX,62
GM000010147,2014-10-16,TMIN,113
GM000010147,2010-11-07,TMIN,-11
GM000010147,2013-11-12,TMIN,60
GM000010147,2008-01-05,TMIN,-36
GM000010147,2008-01-05,TMAX,50
GM000010147,2013-06-29,TMIN,89
GM000010147,2006-06-21,TMAX,196
GM000010147,2013-06-18,TMIN,131
GM000010147,2007-10-04,TMAX,159
GM000010147,2010-02-18,TMIN,-17
GM000010147,2010-02-18,TMAX,29
GM000010147,2005-01-17,TMIN,-2
GM000010147,2011-08-27,TMIN,132
GM000010147,2013-06-29,TMAX,162
GM000010147,2011-08-27,TMAX,186
GM000010147,2008-12-11,TMAX,19
GM000010147,2008-12-11,TMIN,1
GM000010147,2006-12-20,TMAX,87
GM000010147,2007-08-25,TMIN,155
GM000010147,2006-07-09,TMIN,152
GM000010147,2007-08-25,TMAX,217
GM000010147,2013-06-18,TMAX,254
GM000010147,2005-08-22,TMAX,274
GM000010147,2006-06-21,TMIN,155
GM000010147,2006-12-20,TMIN,48
GM000010147,2015-10-28,TMIN,54
GM000010147,2013-10-07,TMIN,65
GM000010147,2013-10-07,TMAX,169
GM000010147,2011-07-13,TMAX,240
GM000010147,2008-01-29,TMIN,49
GM000010147,2006-07-13,TMAX,281
GM000010147,2014-03-27,TMAX,109
GM000010147,2006-07-13,TMIN,119
GM000010147,2011-07-13,TMIN,160
GM000010147,2014-03-27,TMIN,12
GM000010147,2006-02-20,TMAX,39
GM000010147,2006-02-20,TMIN,13
GM000010147,2011-05-14,TMIN,70
GM000010147,2011-05-14,TMAX,171
GM000010147,2008-01-29,TMAX,72
GM000010147,2007-10-04,TMIN,100
GM000010147,2005-04-30,TMAX,190
GM000010147,2006-07-04,TMAX,302
GM000010147,2012-05-12,TMIN,52
GM000010147,2009-01-05,TMIN,-109
GM000010147,2012-12-25,TMIN,57
GM000010147,2013-01-31,TMIN,56
GM000010147,2006-05-10,TMIN,69
GM000010147,2005-01-05,TMAX,74
GM000010147,2005-01-05,TMIN,45
GM000010147,2014-11-10,TMIN,51
GM000010147,2010-03-15,TMAX,43
GM000010147,2008-02-21,TMAX,88
GM000010147,2009-09-11,TMAX,198
GM000010147,2014-11-11,TMAX,113
GM000010147,2009-01-05,TMAX,-10
GM000010147,2005-07-07,TMIN,126
GM000010147,2012-12-25,TMAX,120
GM000010147,2008-02-21,TMIN,13
GM000010147,2010-03-15,TMIN,1
GM000010147,2010-11-06,TMAX,102
GM000010147,2015-01-11,TMIN,14
GM000010147,2010-08-07,TMAX,256
GM000010147,2006-09-08,TMAX,185
GM000010147,2012-05-11,TMIN,80
GM000010147,2008-08-04,TMIN,146
GM000010147,2008-11-08,TMAX,107
GM000010147,2006-12-25,TMIN,56
GM000010147,2008-11-08,TMIN,51
GM000010147,2012-05-11,TMAX,213
GM000010147,2013-01-31,TMAX,76
GM000010147,2009-09-11,TMIN,74
GM000010147,2015-01-11,TMAX,59
GM000010147,2010-08-19,TMIN,117
GM000010147,2006-12-25,TMAX,73
GM000010147,2013-01-18,TMIN,-30
GM000010147,2010-08-19,TMAX,206
GM000010147,2012-08-07,TMIN,140
GM000010147,2010-08-07,TMIN,110
GM000010147,2006-05-10,TMAX,240
GM000010147,2007-07-18,TMAX,250
GM000010147,2014-09-23,TMAX,163
GM000010147,2012-01-21,TMAX,68
GM000010147,2010-11-06,TMIN,7
GM000010147,2006-10-18,TMAX,164
GM000010147,2006-05-13,TMIN,74
GM000010147,2008-07-15,TMIN,153
GM000010147,2007-02-25,TMIN,58
GM000010147,2007-07-18,TMIN,139
GM000010147,2007-06-09,TMAX,286
GM000010147,2010-06-13,TMAX,151
GM000010147,2010-06-13,TMIN,84
GM000010147,2007-02-25,TMAX,97
GM000010147,2010-01-30,TMIN,-96
GM000010147,2005-11-17,TMAX,53
GM000010147,2008-07-15,TMAX,214
GM000010147,2009-11-18,TMAX,108
GM000010147,2008-02-11,TMIN,-19
GM000010147,2006-05-09,TMIN,74
GM000010147,2014-08-22,TMAX,193
GM000010147,2010-11-16,TMAX,86
GM000010147,2007-03-02,TMIN,37
GM000010147,2008-02-11,TMAX,100
GM000010147,2007-03-02,TMAX,88
GM000010147,2013-01-18,TMAX,-3
GM000010147,2009-11-18,TMIN,83
GM000010147,2013-05-31,TMAX,219
GM000010147,2013-05-31,TMIN,123
GM000010147,2010-11-16,TMIN,21
GM000010147,2014-09-23,TMIN,28
GM000010147,2012-01-21,TMIN,12
GM000010147,2012-01-18,TMIN,-24
GM000010147,2012-01-18,TMAX,48
GM000010147,2006-05-09,TMAX,215
GM000010147,2009-08-21,TMAX,222
GM000010147,2012-06-09,TMAX,171
GM000010147,2012-08-07,TMAX,199
GM000010147,2010-01-18,TMAX,23
GM000010147,2009-06-04,TMIN,56
GM000010147,2009-06-04,TMAX,143
GM000010147,2013-12-31,TMAX,64
GM000010147,2013-12-31,TMIN,18
GM000010147,2013-05-07,TMIN,81
GM000010147,2008-07-28,TMAX,316
GM000010147,2010-01-15,TMIN,-25
GM000010147,2008-07-28,TMIN,165
GM000010147,2006-11-17,TMAX,152
GM000010147,2006-11-17,TMIN,68
GM000010147,2010-04-16,TMAX,122
GM000010147,2010-04-16,TMIN,36
GM000010147,2008-08-04,TMAX,199
GM000010147,2011-03-14,TMAX,112
GM000010147,2008-09-18,TMAX,164
GM000010147,2010-01-15,TMAX,-15
GM000010147,2012-09-14,TMIN,104
GM000010147,2007-05-19,TMIN,87
GM000010147,2015-08-14,TMAX,291
GM000010147,2014-07-14,TMIN,152
GM000010147,2013-09-18,TMIN,83
GM000010147,2006-07-02,TMIN,145
GM000010147,2008-08-19,TMAX,231
GM000010147,2013-07-12,TMIN,104
GM000010147,2013-07-12,TMAX,211
GM000010147,2008-08-19,TMIN,158
GM000010147,2015-03-12,TMIN,-29
GM000010147,2015-03-12,TMAX,101
GM000010147,2005-06-06,TMIN,80
GM000010147,2012-09-14,TMAX,142
GM000010147,2005-06-06,TMAX,127
GM000010147,2013-09-18,TMAX,145
GM000010147,2007-05-19,TMAX,199
GM000010147,2013-05-09,TMIN,100
GM000010147,2009-02-06,TMAX,99
GM000010147,2011-03-14,TMIN,71
GM000010147,2013-05-09,TMAX,186
GM000010147,2015-03-16,TMAX,135
GM000010147,2007-01-07,TMAX,81
GM000010147,2014-04-07,TMIN,116
GM000010147,2009-02-06,TMIN,24
GM000010147,2008-05-07,TMIN,55
GM000010147,2008-05-07,TMAX,225
GM000010147,2008-12-03,TMAX,32
GM000010147,2006-08-09,TMAX,213
GM000010147,2006-08-09,TMIN,136
GM000010147,2006-09-08,TMIN,112
GM000010147,2014-08-01,TMIN,153
GM000010147,2013-12-14,TMIN,-14
GM000010147,2010-01-18,TMIN,-20
GM000010147,2013-12-14,TMAX,56
GM000010147,2014-04-07,TMAX,191
GM000010147,2015-03-16,TMIN,47
GM000010147,2015-02-10,TMAX,74
GM000010147,2013-05-07,TMAX,218
GM000010147,2010-11-03,TMIN,103
GM000010147,2010-11-03,TMAX,127
GM000010147,2011-08-12,TMAX,195
GM000010147,2010-08-08,TMIN,160
GM000010147,2008-07-08,TMIN,121
GM000010147,2008-07-08,TMAX,205
GM000010147,2009-11-22,TMAX,132
GM000010147,2015-02-10,TMIN,28
GM000010147,2014-08-01,TMAX,289
GM000010147,2012-01-09,TMIN,21
GM000010147,2012-01-09,TMAX,78
GM000010147,2010-08-08,TMAX,231
GM000010147,2007-01-07,TMIN,4
GM000010147,2008-09-18,TMIN,42
GM000010147,2008-12-03,TMIN,3
GM000010147,2011-08-12,TMIN,155
GM000010147,2015-06-29,TMAX,237
GM000010147,2009-03-17,TMAX,107
GM000010147,2015-06-29,TMIN,134
GM000010147,2010-02-24,TMAX,13
GM000010147,2005-04-06,TMAX,149
GM000010147,2008-06-28,TMIN,120
GM000010147,2014-05-02,TMIN,12
GM000010147,2005-04-06,TMIN,18
GM000010147,2006-01-14,TMAX,25
GM000010147,2010-02-24,TMIN,-26
GM000010147,2006-01-14,TMIN,-34
GM000010147,2013-06-04,TMIN,66
GM000010147,2006-10-31,TMAX,132
GM000010147,2013-06-04,TMAX,194
GM000010147,2013-10-05,TMIN,90
GM000010147,2006-05-05,TMAX,235
GM000010147,2010-06-09,TMAX,239
GM000010147,2011-09-07,TMIN,116
GM000010147,2010-01-30,TMAX,-12
GM000010147,2011-09-13,TMIN,126
GM000010147,2006-04-15,TMAX,135
GM000010147,2014-10-09,TMIN,130
GM000010147,2010-02-11,TMIN,-38
GM000010147,2013-02-28,TMIN,-41
GM000010147,2009-03-21,TMAX,90
GM000010147,2011-09-13,TMAX,192
GM000010147,2014-10-09,TMAX,188
GM000010147,2013-01-13,TMAX,-1
GM000010147,2008-06-28,TMAX,222
GM000010147,2013-01-13,TMIN,-44
GM000010147,2009-07-17,TMAX,249
GM000010147,2010-12-15,TMIN,-90
GM000010147,2010-12-15,TMAX,-27
GM000010147,2013-10-05,TMAX,164
GM000010147,2009-07-17,TMIN,149
GM000010147,2006-04-15,TMIN,31
GM000010147,2009-11-23,TMIN,85
GM000010147,2009-04-08,TMIN,85
GM000010147,2010-06-09,TMIN,152
GM000010147,2007-03-27,TMAX,165
GM000010147,2013-05-20,TMAX,161
GM000010147,2006-08-07,TMAX,271
GM000010147,2007-07-31,TMIN,113
GM000010147,2012-05-26,TMAX,242
GM000010147,2014-10-27,TMAX,162
GM000010147,2012-05-26,TMIN,86
GM000010147,2013-05-20,TMIN,114
GM000010147,2014-10-27,TMIN,92
GM000010147,2015-06-13,TMIN,133
GM000010147,2013-02-12,TMAX,7
GM000010147,2015-06-13,TMAX,277
GM000010147,2005-12-01,TMAX,32
GM000010147,2005-12-01,TMIN,-12
GM000010147,2013-07-20,TMIN,122
GM000010147,2012-05-12,TMAX,111
GM000010147,2009-11-23,TMAX,104
GM000010147,2008-06-20,TMAX,202
GM000010147,2005-01-19,TMIN,8
GM000010147,2008-10-11,TMAX,182
GM000010147,2005-02-11,TMIN,17
GM000010147,2006-05-05,TMIN,125
GM000010147,2008-10-11,TMIN,85
GM000010147,2013-08-23,TMAX,240
GM000010147,2013-08-23,TMIN,115
GM000010147,2009-02-01,TMAX,1
GM000010147,2013-07-20,TMAX,263
GM000010147,2014-02-20,TMAX,114
GM000010147,2015-03-21,TMAX,64
GM000010147,2011-09-07,TMAX,166
GM000010147,2015-03-21,TMIN,19
GM000010147,2014-05-02,TMAX,116
GM000010147,2008-06-20,TMIN,107
GM000010147,2006-10-31,TMIN,74
GM000010147,2007-03-27,TMIN,43
GM000010147,2009-04-08,TMAX,170
GM000010147,2009-07-09,TMIN,104
GM000010147,2010-02-11,TMAX,-17
GM000010147,2009-08-21,TMIN,138
GM000010147,2010-10-25,TMAX,98
GM000010147,2014-03-09,TMIN,35
GM000010147,2014-03-09,TMAX,200
GM000010147,2014-08-28,TMAX,234
GM000010147,2009-03-21,TMIN,-28
GM000010147,2006-11-22,TMIN,24
GM000010147,2010-04-03,TMAX,130
GM000010147,2005-02-11,TMAX,60
GM000010147,2014-08-28,TMIN,67
GM000010147,2011-03-09,TMIN,-2
GM000010147,2015-03-29,TMAX,103
GM000010147,2014-08-22,TMIN,114
GM000010147,2015-07-10,TMIN,93
GM000010147,2011-03-09,TMAX,78
GM000010147,2010-10-25,TMIN,13
GM000010147,2012-09-05,TMAX,191
GM000010147,2012-07-26,TMAX,267
GM000010147,2012-06-09,TMIN,98
GM000010147,2008-04-03,TMIN,56
GM000010147,2008-04-03,TMAX,93
GM000010147,2006-05-13,TMAX,212
GM000010147,2006-07-25,TMIN,149
GM000010147,2009-03-17,TMIN,20
GM000010147,2008-02-10,TMIN,-6
GM000010147,2008-02-10,TMAX,132
GM000010147,2007-11-25,TMIN,23
GM000010147,2007-11-25,TMAX,68
GM000010147,2005-11-17,TMIN,-39
GM000010147,2006-10-18,TMIN,45
GM000010147,2012-09-05,TMIN,111
GM000010147,2012-07-26,TMIN,146
GM000010147,2006-11-22,TMAX,71
GM000010147,2007-12-16,TMIN,-62
GM000010147,2015-05-04,TMIN,117
GM000010147,2009-02-28,TMIN,29
GM000010147,2015-03-29,TMIN,48
GM000010147,2010-04-17,TMAX,154
GM000010147,2005-10-14,TMAX,192
GM000010147,2009-03-11,TMIN,28
GM000010147,2008-02-14,TMIN,-36
GM000010147,2009-05-01,TMIN,62
GM000010147,2009-05-01,TMAX,190
GM000010147,2006-05-11,TMIN,73
GM000010147,2006-05-11,TMAX,233
GM000010147,2009-07-07,TMAX,241
GM000010147,2009-03-11,TMAX,87
GM000010147,2009-02-01,TMIN,-42
GM000010147,2009-07-07,TMIN,127
GM000010147,2009-07-09,TMAX,175
GM000010147,2009-01-13,TMIN,32
GM000010147,2008-02-14,TMAX,45
GM000010147,2008-02-01,TMIN,19
GM000010147,2013-02-12,TMIN,-19
GM000010147,2009-01-13,TMAX,57
GM000010147,2013-02-28,TMAX,37
GM000010147,2008-08-24,TMAX,193
GM000010147,2015-05-04,TMAX,195
GM000010147,2008-08-24,TMIN,133
GM000010147,2009-02-28,TMAX,86
GM000010147,2011-05-23,TMIN,86
GM000010147,2014-05-12,TMAX,127
GM000010147,2010-04-03,TMIN,36
GM000010147,2014-05-12,TMIN,85
GM000010147,2015-07-10,TMAX,180
GM000010147,2009-07-20,TMIN,124
GM000010147,2009-07-20,TMAX,200
GM000010147,2011-05-23,TMAX,211
GM000010147,2009-01-28,TMAX,-12
GM000010147,2009-01-28,TMIN,-29
GM000010147,2007-12-16,TMAX,12
GM000010147,2010-04-17,TMIN,16
GM000010147,2013-02-16,TMIN,7
GM000010147,2010-03-18,TMAX,153
GM000010147,2009-02-10,TMAX,16
GM000010147,2014-10-22,TMIN,88
GM000010147,2009-12-24,TMIN,-55
GM000010147,2005-03-06,TMIN,-96
GM000010147,2009-12-24,TMAX,10
GM000010147,2012-06-18,TMAX,260
GM000010147,2012-06-18,TMIN,95
GM000010147,2011-04-10,TMIN,0
GM000010147,2006-06-19,TMAX,296
GM000010147,2007-11-03,TMIN,91
GM000010147,2012-09-15,TMIN,114
GM000010147,2008-09-04,TMAX,193
GM000010147,2006-06-19,TMIN,141
GM000010147,2015-04-14,TMAX,161
GM000010147,2009-01-26,TMIN,-22
GM000010147,2010-08-17,TMAX,222
GM000010147,2011-04-10,TMAX,182
GM000010147,2007-09-22,TMAX,190
GM000010147,2009-12-18,TMAX,-7
GM000010147,2005-09-26,TMAX,181
GM000010147,2008-05-29,TMIN,125
GM000010147,2005-09-26,TMIN,113
GM000010147,2008-05-29,TMAX,256
GM000010147,2006-07-20,TMIN,179
GM000010147,2012-07-24,TMAX,281
GM000010147,2006-07-20,TMAX,369
GM000010147,2009-04-26,TMAX,238
GM000010147,2009-04-26,TMIN,93
GM000010147,2013-02-07,TMAX,11
GM000010147,2013-08-07,TMAX,246
GM000010147,2012-07-24,TMIN,146
GM000010147,2013-08-07,TMIN,107
GM000010147,2013-02-07,TMIN,-5
GM000010147,2006-08-26,TMAX,207
GM000010147,2008-09-04,TMIN,108
GM000010147,2006-08-26,TMIN,141
GM000010147,2015-04-14,TMIN,18
GM000010147,2010-04-18,TMIN,8
GM000010147,2009-11-19,TMAX,123
GM000010147,2013-04-05,TMIN,-20
GM000010147,2012-07-19,TMIN,124
GM000010147,2011-01-16,TMIN,76
GM000010147,2013-04-05,TMAX,34
GM000010147,2012-07-19,TMAX,177
GM000010147,2009-05-20,TMIN,91
GM000010147,2009-09-17,TMAX,176
GM000010147,2011-01-16,TMAX,110
GM000010147,2013-09-23,TMIN,150
GM000010147,2010-03-19,TMIN,81
GM000010147,2012-04-22,TMAX,116
GM000010147,2010-05-27,TMIN,75
GM000010147,2006-04-19,TMIN,17
GM000010147,2009-09-17,TMIN,51
GM000010147,2014-02-01,TMAX,42
GM000010147,2009-11-19,TMIN,84
GM000010147,2007-10-30,TMIN,45
GM000010147,2007-09-22,TMIN,105
GM000010147,2005-03-06,TMAX,-2
GM000010147,2013-09-23,TMAX,181
GM000010147,2015-10-16,TMAX,89
GM000010147,2015-10-16,TMIN,64
GM000010147,2006-04-03,TMAX,93
GM000010147,2006-04-03,TMIN,16
GM000010147,2009-05-20,TMAX,200
GM000010147,2010-08-17,TMIN,136
GM000010147,2006-07-14,TMIN,116
GM000010147,2006-07-14,TMAX,230
GM000010147,2007-10-30,TMAX,119
GM000010147,2012-10-13,TMAX,135
GM000010147,2007-11-03,TMAX,128
GM000010147,2014-02-01,TMIN,-24
GM000010147,2012-10-13,TMIN,62
GM000010147,2010-03-19,TMAX,141
GM000010147,2009-04-24,TMIN,24
GM000010147,2011-05-26,TMIN,90
GM000010147,2013-09-13,TMAX,193
GM000010147,2012-08-14,TMAX,236
GM000010147,2007-03-30,TMAX,146
GM000010147,2012-11-17,TMAX,28
GM000010147,2007-08-21,TMIN,140
GM000010147,2014-07-20,TMIN,166
GM000010147,2015-10-25,TMAX,141
GM000010147,2005-06-26,TMAX,217
GM000010147,2005-06-26,TMIN,97
GM000010147,2012-11-17,TMIN,-7
GM000010147,2007-03-30,TMIN,52
GM000010147,2014-10-15,TMIN,124
GM000010147,2014-04-27,TMAX,211
GM000010147,2005-07-01,TMAX,190
GM000010147,2012-08-14,TMIN,110
GM000010147,2009-01-24,TMAX,54
GM000010147,2009-01-24,TMIN,18
GM000010147,2014-10-15,TMAX,153
GM000010147,2006-06-11,TMIN,133
GM000010147,2007-08-13,TMIN,129
GM000010147,2012-11-24,TMIN,1
GM000010147,2005-07-01,TMIN,116
GM000010147,2006-06-11,TMAX,266
GM000010147,2008-10-02,TMIN,81
GM000010147,2007-08-13,TMAX,231
GM000010147,2009-05-25,TMAX,217
GM000010147,2008-11-23,TMAX,38
GM000010147,2008-11-23,TMIN,-19
GM000010147,2011-01-18,TMIN,33
GM000010147,2011-01-18,TMAX,86
GM000010147,2010-12-09,TMIN,-22
GM000010147,2015-10-25,TMIN,38
GM000010147,2010-12-09,TMAX,10
GM000010147,2008-12-23,TMIN,40
GM000010147,2006-08-08,TMIN,133
GM000010147,2007-08-21,TMAX,198
GM000010147,2014-03-03,TMAX,112
GM000010147,2012-11-24,TMAX,45
GM000010147,2010-04-18,TMAX,182
GM000010147,2014-04-27,TMIN,102
GM000010147,2006-12-23,TMIN,50
GM000010147,2009-01-26,TMAX,0
GM000010147,2015-04-09,TMIN,33
GM000010147,2009-06-29,TMIN,130
GM000010147,2010-08-18,TMAX,213
GM000010147,2015-04-09,TMAX,156
GM000010147,2009-06-29,TMAX,248
GM000010147,2009-04-24,TMAX,194
GM000010147,2009-07-13,TMIN,130
GM000010147,2011-05-26,TMAX,260
GM000010147,2005-05-17,TMIN,22
GM000010147,2010-08-18,TMIN,125
GM000010147,2006-12-23,TMAX,67
GM000010147,2012-11-07,TMAX,111
GM000010147,2012-11-07,TMIN,84
GM000010147,2008-06-06,TMAX,256
GM000010147,2014-10-22,TMAX,147
GM000010147,2014-03-03,TMIN,11
GM000010147,2008-06-06,TMIN,109
GM000010147,2014-07-20,TMAX,314
GM000010147,2015-10-02,TMAX,172
GM000010147,2009-05-25,TMIN,99
GM000010147,2015-05-26,TMAX,149
GM000010147,2015-05-26,TMIN,67
GM000010147,2015-10-02,TMIN,42
GM000010147,2009-07-13,TMAX,247
GM000010147,2010-05-07,TMIN,54
GM000010147,2014-01-05,TMAX,72
GM000010147,2014-01-05,TMIN,19
GM000010147,2010-05-07,TMAX,79
GM000010147,2008-12-23,TMAX,74
GM000010147,2010-05-27,TMAX,157
GM000010147,2012-04-22,TMIN,27
GM000010147,2014-06-18,TMIN,93
GM000010147,2007-06-02,TMIN,105
GM000010147,2006-04-25,TMIN,59
GM000010147,2013-09-28,TMIN,34
GM000010147,2010-10-15,TMIN,77
GM000010147,2014-10-30,TMIN,0
GM000010147,2010-10-15,TMAX,129
GM000010147,2013-09-28,TMAX,153
GM000010147,2014-10-30,TMAX,114
GM000010147,2013-07-08,TMAX,254
GM000010147,2013-07-08,TMIN,108
GM000010147,2012-10-11,TMAX,136
GM000010147,2012-10-11,TMIN,45
GM000010147,2005-04-09,TMAX,66
GM000010147,2015-11-04,TMIN,15
GM000010147,2013-12-17,TMAX,95
GM000010147,2007-06-02,TMAX,178
GM000010147,2005-03-20,TMIN,-34
GM000010147,2005-03-20,TMAX,56
GM000010147,2008-04-21,TMAX,154
GM000010147,2008-03-21,TMIN,17
GM000010147,2008-04-21,TMIN,35
GM000010147,2013-12-17,TMIN,34
GM000010147,2007-08-12,TMAX,226
GM000010147,2008-09-07,TMIN,132
GM000010147,2008-09-07,TMAX,215
GM000010147,2007-08-12,TMIN,132
GM000010147,2015-01-13,TMAX,94
GM000010147,2013-05-01,TMAX,160
